X,Y,Mag
4883376.61,652772.43,55097.7294
4883376.59,652772.31,55097.7345
4883376.56,652772.2,55097.7053
4883376.54,652772.09,55097.7178
4883376.51,652771.98,55097.7832
4883376.5,652771.87,55097.7979
4883376.47,652771.75,55097.7492
4883376.45,652771.63,55097.7702
4883376.42,652771.51,55097.882
4883376.41,652771.4,55097.9094
4883376.38,652771.28,55097.8645
4883376.37,652771.17,55097.9588
4883376.34,652771.05,55098.1679
4883376.32,652770.94,55098.3148
4883376.3,652770.84,55098.3564
4883376.28,652770.73,55098.3055
4883376.26,652770.62,55098.1993
4883376.24,652770.51,55098.1618
4883376.22,652770.41,55098.2818
4883376.21,652770.3,55098.4831
4883376.18,652770.21,55098.6507
4883376.17,652770.11,55098.7746
4883376.15,652770.01,55098.815
4883376.14,652769.91,55098.729
4883376.13,652769.81,55098.6727
4883376.12,652769.71,55098.7659
4883376.11,652769.61,55098.8659
4883376.1,652769.51,55098.8566
4883376.1,652769.4,55098.8253
4883376.08,652769.3,55098.8451
4883376.07,652769.2,55098.8542
4883376.06,652769.1,55098.8062
4883376.05,652768.99,55098.7461
4883376.03,652768.88,55098.7072
4883376.01,652768.78,55098.6664
4883375.99,652768.68,55098.5868
4883375.97,652768.57,55098.4832
4883375.94,652768.47,55098.433
4883375.92,652768.37,55098.426
4883375.89,652768.27,55098.363
4883375.87,652768.18,55098.2718
4883375.84,652768.09,55098.2336
4883375.82,652768,55098.2368
4883375.79,652767.9,55098.2748
4883375.77,652767.82,55098.3196
4883375.75,652767.73,55098.2986
4883375.72,652767.64,55098.2351
4883375.7,652767.54,55098.2073
4883375.67,652767.46,55098.2038
4883375.65,652767.35,55098.2053
4883375.62,652767.26,55098.2761
4883375.6,652767.16,55098.4012
4883375.59,652767.07,55098.4523
4883375.56,652766.97,55098.4338
4883375.55,652766.88,55098.4773
4883375.52,652766.79,55098.5672
4883375.5,652766.69,55098.5907
4883375.47,652766.59,55098.5737
4883375.46,652766.49,55098.5826
4883375.44,652766.4,55098.607
4883375.41,652766.29,55098.6677
4883375.4,652766.19,55098.7843
4883375.39,652766.09,55098.883
4883375.36,652766,55098.9232
4883375.35,652765.89,55098.9494
4883375.33,652765.8,55098.9872
4883375.32,652765.7,55099.0451
4883375.31,652765.61,55099.1007
4883375.29,652765.51,55099.134
4883375.27,652765.42,55099.2177
4883375.26,652765.34,55099.3593
4883375.24,652765.25,55099.4215
4883375.23,652765.16,55099.3423
4883375.22,652765.07,55099.2348
4883375.2,652764.98,55099.2372
4883375.18,652764.89,55099.3476
4883375.17,652764.79,55099.4557
4883375.15,652764.71,55099.5112
4883375.13,652764.61,55099.5265
4883375.1,652764.51,55099.4734
4883375.08,652764.42,55099.3981
4883375.06,652764.32,55099.4459
4883375.03,652764.22,55099.5861
4883375.01,652764.12,55099.6215
4883374.98,652764.02,55099.5399
4883374.97,652763.92,55099.5441
4883374.96,652763.82,55099.7152
4883374.94,652763.72,55099.8759
4883374.93,652763.62,55099.8833
4883374.91,652763.52,55099.8374
4883374.9,652763.42,55099.7733
4883374.9,652763.33,55099.6119
4883374.89,652763.23,55099.5364
4883374.87,652763.13,55099.6729
4883374.86,652763.04,55099.8087
4883374.85,652762.94,55099.8812
4883374.82,652762.85,55099.9521
4883374.81,652762.76,55099.9406
4883374.78,652762.67,55099.8896
4883374.76,652762.58,55099.9138
4883374.74,652762.5,55099.9344
4883374.71,652762.42,55099.8908
4883374.69,652762.34,55099.8906
4883374.65,652762.25,55099.9673
4883374.64,652762.16,55100.0684
4883374.61,652762.08,55100.2724
4883374.6,652761.99,55100.5725
4883374.59,652761.9,55100.6735
4883374.57,652761.8,55100.4973
4883374.56,652761.72,55100.3902
4883374.54,652761.61,55100.4779
4883374.52,652761.52,55100.5641
4883374.51,652761.42,55100.646
4883374.49,652761.32,55100.776
4883374.46,652761.22,55100.8469
4883374.45,652761.13,55100.9027
4883374.42,652761.02,55101.069
4883374.4,652760.93,55101.2784
4883374.39,652760.84,55101.4438
4883374.36,652760.74,55101.5681
4883374.35,652760.65,55101.6996
4883374.32,652760.55,55101.9149
4883374.3,652760.46,55102.1221
4883374.29,652760.36,55102.1709
4883374.27,652760.26,55102.2333
4883374.25,652760.16,55102.503
4883374.23,652760.06,55102.8149
4883374.22,652759.95,55103.021
4883374.2,652759.84,55103.1528
4883374.19,652759.74,55103.1858
4883374.18,652759.63,55103.1426
4883374.17,652759.53,55103.0995
4883374.15,652759.43,55103.0616
4883374.14,652759.32,55103.09
4883374.13,652759.23,55103.1696
4883374.1,652759.12,55103.1417
4883374.09,652759.02,55103.0347
4883374.07,652758.92,55102.9415
4883374.06,652758.82,55102.7728
4883374.05,652758.72,55102.5373
4883374.02,652758.62,55102.3651
4883374.01,652758.52,55102.224
4883374,652758.44,55102.0774
4883373.98,652758.34,55101.9966
4883373.96,652758.25,55101.9047
4883373.95,652758.15,55101.7139
4883373.93,652758.05,55101.5584
4883373.93,652757.97,55101.5073
4883373.92,652757.86,55101.4298
4883373.89,652757.77,55101.2543
4883373.88,652757.68,55101.0807
4883373.87,652757.59,55101.0507
4883373.84,652757.5,55101.1544
4883373.81,652757.41,55101.1856
4883373.78,652757.31,55101.015
4883373.76,652757.22,55100.7916
4883373.72,652757.12,55100.7023
4883373.68,652757.03,55100.7443
4883373.64,652756.94,55100.7838
4883373.6,652756.85,55100.7543
4883373.57,652756.76,55100.7553
4883373.53,652756.67,55100.8007
4883373.5,652756.57,55100.7735
4883373.47,652756.48,55100.7027
4883373.44,652756.38,55100.6949
4883373.41,652756.28,55100.7406
4883373.39,652756.17,55100.7446
4883373.36,652756.06,55100.6856
4883373.34,652755.94,55100.6843
4883373.31,652755.84,55100.7455
4883373.3,652755.73,55100.7227
4883373.28,652755.63,55100.6639
4883373.26,652755.53,55100.6954
4883373.25,652755.43,55100.7386
4883373.24,652755.34,55100.7674
4883373.23,652755.25,55100.889
4883373.22,652755.16,55101.0222
4883373.21,652755.08,55101.0321
4883373.18,652755,55100.9853
4883373.17,652754.92,55100.9284
4883373.16,652754.84,55100.849
4883373.13,652754.76,55100.8424
4883373.11,652754.67,55100.9396
4883373.1,652754.58,55101.0592
4883373.07,652754.49,55101.1554
4883373.06,652754.41,55101.1571
4883373.05,652754.33,55101.0967
4883373.03,652754.25,55101.156
4883373.03,652754.25,55101.2628
4883373.01,652754.15,55101.2342
4883373,652754.05,55101.2138
4883372.98,652753.97,55101.3251
4883372.97,652753.78,55101.4394
4883372.95,652753.68,55101.517
4883372.94,652753.58,55101.5921
4883372.94,652753.48,55101.6203
4883372.92,652753.37,55101.6068
4883372.91,652753.26,55101.6089
4883372.91,652753.14,55101.6551
4883372.89,652753.03,55101.8063
4883372.88,652752.93,55102.088
4883372.87,652752.82,55102.3793
4883372.84,652752.71,55102.5269
4883372.82,652752.61,55102.4531
4883372.8,652752.5,55102.2864
4883372.78,652752.39,55102.3101
4883372.75,652752.28,55102.5635
4883372.74,652752.18,55102.9095
4883372.73,652752.07,55103.3114
4883372.71,652751.96,55103.6909
4883372.7,652751.85,55103.9822
4883372.69,652751.74,55104.223
4883372.67,652751.63,55104.4354
4883372.66,652751.52,55104.7326
4883372.64,652751.42,55105.2494
4883372.63,652751.31,55105.8695
4883372.62,652751.2,55106.4484
4883372.6,652751.09,55107.097
4883372.59,652750.98,55107.858
4883372.58,652750.87,55108.5701
4883372.57,652750.76,55109.2636
4883372.56,652750.64,55110.1551
4883372.55,652750.53,55111.1723
4883372.53,652750.42,55111.9052
4883372.52,652750.3,55112.2796
4883372.49,652750.19,55112.6982
4883372.48,652750.09,55113.2369
4883372.46,652749.97,55113.6509
4883372.44,652749.86,55113.8853
4883372.42,652749.76,55113.8142
4883372.4,652749.65,55113.4057
4883372.38,652749.55,55112.9916
4883372.37,652749.45,55112.6467
4883372.34,652749.35,55112.1769
4883372.33,652749.25,55111.5969
4883372.3,652749.15,55110.9631
4883372.28,652749.06,55110.306
4883372.25,652748.97,55109.7161
4883372.23,652748.88,55109.1451
4883372.21,652748.79,55108.5023
4883372.18,652748.71,55107.8766
4883372.17,652748.62,55107.3281
4883372.16,652748.52,55106.8262
4883372.13,652748.44,55106.3992
4883372.12,652748.34,55105.9794
4883372.1,652748.24,55105.4397
4883372.08,652748.16,55104.899
4883372.06,652748.06,55104.5246
4883372.06,652748.06,55104.2111
4883372.04,652747.96,55103.8535
4883372.02,652747.88,55103.5387
4883372.01,652747.78,55103.3098
4883371.97,652747.58,55103.1527
4883371.95,652747.49,55103.0382
4883371.94,652747.38,55102.8477
4883371.93,652747.28,55102.5784
4883371.91,652747.17,55102.3986
4883371.9,652747.07,55102.3303
4883371.89,652746.97,55102.2422
4883371.87,652746.87,55102.1085
4883371.85,652746.77,55101.9917
4883371.83,652746.67,55101.8837
4883371.81,652746.58,55101.7314
4883371.79,652746.47,55101.5968
4883371.77,652746.38,55101.6151
4883371.75,652746.28,55101.685
4883371.71,652746.19,55101.6017
4883371.69,652746.09,55101.4614
4883371.66,652745.99,55101.3924
4883371.63,652745.91,55101.3432
4883371.6,652745.82,55101.3153
4883371.58,652745.72,55101.2953
4883371.54,652745.64,55101.2468
4883371.52,652745.54,55101.2135
4883371.5,652745.45,55101.1798
4883371.47,652745.34,55101.0966
4883371.45,652745.24,55101.0071
4883371.42,652745.14,55100.9414
4883370.62,652745.87,55101.1958
4883370.9,652747.48,55101.9731
4883370.92,652747.59,55102.0708
4883370.95,652747.69,55102.2607
4883370.97,652747.8,55102.4319
4883371,652747.9,55102.5892
4883371.02,652748,55102.7309
4883371.03,652748.11,55102.8067
4883371.06,652748.22,55102.8629
4883371.08,652748.32,55102.9476
4883371.1,652748.43,55103.0807
4883371.11,652748.54,55103.3064
4883371.14,652748.64,55103.5447
4883371.15,652748.75,55103.6709
4883371.17,652748.86,55103.7493
4883371.2,652748.96,55103.8635
4883371.21,652749.07,55103.989
4883371.24,652749.17,55104.1679
4883371.25,652749.27,55104.4017
4883371.26,652749.38,55104.5826
4883371.29,652749.48,55104.7282
4883371.3,652749.58,55104.8499
4883371.32,652749.69,55104.8679
4883371.33,652749.79,55104.8829
4883371.35,652749.89,55105.0042
4883371.37,652750,55105.1423
4883371.39,652750.1,55105.2655
4883371.42,652750.21,55105.3952
4883371.44,652750.31,55105.4454
4883371.47,652750.41,55105.3883
4883371.49,652750.51,55105.3237
4883371.51,652750.61,55105.2587
4883371.54,652750.71,55105.13
4883371.58,652750.81,55105.0054
4883371.59,652750.91,55104.9098
4883371.61,652751.01,55104.7837
4883371.65,652751.11,55104.6936
4883371.66,652751.2,55104.6626
4883371.69,652751.3,55104.5907
4883371.71,652751.41,55104.4348
4883371.71,652751.41,55104.2409
4883371.72,652751.5,55104.0982
4883371.75,652751.61,55103.9975
4883371.76,652751.71,55103.8201
4883371.79,652751.82,55103.5873
4883371.8,652751.91,55103.4521
4883371.83,652752.01,55103.4301
4883371.85,652752.12,55103.393
4883371.86,652752.22,55103.2597
4883371.88,652752.33,55103.062
4883371.9,652752.44,55102.8763
4883371.93,652752.54,55102.7325
4883371.94,652752.64,55102.6089
4883371.95,652752.74,55102.4689
4883371.98,652752.84,55102.3131
4883372,652752.94,55102.2041
4883372.02,652753.04,55102.1403
4883372.04,652753.12,55102.0364
4883372.06,652753.22,55101.9192
4883372.09,652753.31,55101.9003
4883372.11,652753.4,55101.9298
4883372.14,652753.5,55101.8587
4883372.16,652753.59,55101.7034
4883372.19,652753.7,55101.5865
4883372.2,652753.79,55101.5517
4883372.22,652753.9,55101.5471
4883372.25,652753.99,55101.4942
4883372.26,652754.09,55101.407
4883372.28,652754.19,55101.3422
4883372.29,652754.29,55101.3118
4883372.31,652754.39,55101.3314
4883372.34,652754.49,55101.3555
4883372.36,652754.6,55101.3205
4883372.39,652754.7,55101.2596
4883372.41,652754.8,55101.2038
4883372.44,652754.91,55101.1598
4883372.46,652755.02,55101.1465
4883372.49,652755.13,55101.1589
4883372.5,652755.24,55101.1456
4883372.51,652755.35,55101.0306
4883372.53,652755.46,55100.8611
4883372.54,652755.56,55100.7907
4883372.55,652755.67,55100.8171
4883372.57,652755.78,55100.8349
4883372.58,652755.88,55100.8567
4883372.6,652755.99,55100.8898
4883372.62,652756.11,55100.8683
4883372.64,652756.21,55100.8342
4883372.67,652756.33,55100.858
4883372.69,652756.44,55100.8869
4883372.73,652756.54,55100.8739
4883372.76,652756.65,55100.8373
4883372.78,652756.76,55100.8162
4883372.8,652756.86,55100.8519
4883372.83,652756.97,55100.8806
4883372.84,652757.07,55100.8553
4883372.87,652757.17,55100.8934
4883372.88,652757.28,55100.963
4883372.89,652757.39,55100.9076
4883372.92,652757.48,55100.8582
4883372.93,652757.59,55100.9485
4883372.95,652757.69,55101.024
4883372.96,652757.8,55100.996
4883372.97,652757.91,55100.9553
4883372.98,652758.01,55100.9658
4883372.99,652758.12,55100.9879
4883373.01,652758.23,55100.9919
4883373.03,652758.33,55101.0648
4883373.05,652758.43,55101.2213
4883373.08,652758.54,55101.3161
4883373.1,652758.64,55101.2874
4883373.14,652758.74,55101.2053
4883373.16,652758.82,55101.1314
4883373.2,652758.92,55101.0994
4883373.22,652759.02,55101.1419
4883373.25,652759.11,55101.2799
4883373.27,652759.2,55101.4292
4883373.31,652759.29,55101.4449
4883373.34,652759.38,55101.371
4883373.36,652759.47,55101.3261
4883373.4,652759.56,55101.2753
4883373.42,652759.64,55101.2334
4883373.46,652759.72,55101.267
4883373.48,652759.81,55101.3199
4883373.51,652759.9,55101.3609
4883373.53,652759.98,55101.3811
4883373.56,652760.06,55101.2943
4883373.57,652760.15,55101.1556
4883373.61,652760.24,55101.1813
4883373.63,652760.33,55101.3267
4883373.65,652760.41,55101.3036
4883373.68,652760.5,55101.1338
4883373.71,652760.59,55101.0515
4883373.74,652760.69,55101.0203
4883373.76,652760.77,55100.9523
4883373.8,652760.86,55100.9484
4883373.82,652760.95,55101.0055
4883373.83,652761.04,55100.9995
4883373.86,652761.12,55100.9276
4883373.87,652761.22,55100.8206
4883373.89,652761.31,55100.6475
4883373.89,652761.4,55100.451
4883373.9,652761.5,55100.3413
4883373.9,652761.59,55100.3381
4883373.92,652761.69,55100.3516
4883373.92,652761.79,55100.2925
4883373.93,652761.89,55100.1768
4883373.93,652761.99,55100.1342
4883373.94,652762.09,55100.2127
4883373.95,652762.19,55100.2488
4883373.96,652762.29,55100.1355
4883373.98,652762.39,55099.9909
4883373.99,652762.5,55099.919
4883374,652762.6,55099.9113
4883374.03,652762.71,55099.9468
4883374.04,652762.81,55099.9416
4883374.06,652762.9,55099.7983
4883374.08,652763.01,55099.6471
4883374.1,652763.1,55099.7036
4883374.13,652763.21,55099.8168
4883374.15,652763.3,55099.7427
4883374.19,652763.4,55099.6674
4883374.23,652763.5,55099.7401
4883374.26,652763.6,55099.7595
4883374.29,652763.7,55099.6801
4883374.32,652763.8,55099.6281
4883374.36,652763.89,55099.6228
4883374.38,652763.99,55099.6938
4883374.41,652764.09,55099.8093
4883374.44,652764.19,55099.813
4883374.47,652764.29,55099.7929
4883374.49,652764.38,55099.8785
4883374.5,652764.48,55099.8032
4883374.53,652764.58,55099.5198
4883374.55,652764.67,55099.4351
4883374.58,652764.77,55099.5513
4883374.59,652764.86,55099.5336
4883374.63,652764.96,55099.4813
4883374.64,652765.05,55099.5703
4883374.67,652765.14,55099.5845
4883374.7,652765.24,55099.4596
4883374.73,652765.33,55099.3742
4883374.76,652765.43,55099.2582
4883374.78,652765.52,55099.1001
4883374.81,652765.62,55099.1761
4883374.83,652765.71,55099.3985
4883374.85,652765.8,55099.3983
4883374.87,652765.9,55099.2427
4883374.88,652765.99,55099.1419
4883374.91,652766.08,55099.062
4883374.93,652766.17,55099.0385
4883374.96,652766.26,55099.0776
4883374.98,652766.36,55098.9958
4883374.99,652766.46,55098.8395
4883375.02,652766.55,55098.809
4883375.04,652766.65,55098.8072
4883375.06,652766.73,55098.7191
4883375.07,652766.83,55098.6629
4883375.08,652766.92,55098.6603
4883375.11,652767.01,55098.6281
4883375.12,652767.11,55098.6057
4883375.13,652767.21,55098.5671
4883375.15,652767.3,55098.3793
4883375.16,652767.39,55098.1778
4883375.18,652767.49,55098.1818
4883375.2,652767.59,55098.3161
4883375.21,652767.69,55098.4432
4883375.22,652767.79,55098.412
4883375.25,652767.89,55098.1565
4883375.26,652767.99,55098.0081
4883375.28,652768.09,55098.1495
4883375.29,652768.19,55098.2168
4883375.31,652768.3,55098.0484
4883375.34,652768.4,55097.9666
4883375.35,652768.51,55098.0395
4883375.38,652768.61,55098.0118
4883375.4,652768.71,55097.942
4883375.43,652768.81,55097.964
4883375.46,652768.91,55097.9258
4883375.49,652769.01,55097.8591
4883375.51,652769.11,55097.9179
4883375.54,652769.21,55097.9647
4883375.56,652769.31,55097.9437
4883375.58,652769.41,55097.984
4883375.6,652769.52,55098.02
4883375.62,652769.61,55097.9996
4883375.64,652769.72,55098.0008
4883375.66,652769.82,55097.9481
4883375.67,652769.92,55097.8041
4883375.69,652770.01,55097.7614
4883375.7,652770.11,55097.8673
4883375.71,652770.21,55097.8981
4883375.73,652770.31,55097.8098
4883375.74,652770.4,55097.8333
4883375.75,652770.49,55098.0148
4883375.78,652770.59,55098.1639
4883375.79,652770.68,55098.1745
4883375.81,652770.78,55098.0463
4883375.82,652770.88,55097.8513
4883375.83,652770.98,55097.7377
4883375.85,652771.07,55097.7376
4883375.86,652771.17,55097.755
4883375.87,652771.27,55097.7617
4883375.89,652771.38,55097.769
4883375.9,652771.47,55097.7209
4883375.92,652771.58,55097.6097
4883375.95,652771.67,55097.56
4883375.97,652771.77,55097.613
4883376,652771.87,55097.6602
4883376.02,652771.97,55097.7065
4883376.06,652772.06,55097.7839
4883376.08,652772.16,55097.7295
4883376.11,652772.26,55097.5397
4883376.13,652772.36,55097.5087
4883376.16,652772.45,55097.6554
4883376.19,652772.55,55097.6674
4883376.2,652772.64,55097.5085
4883376.23,652772.74,55097.3891
4883376.25,652772.83,55097.3383
4883376.27,652772.93,55097.3633
4883376.29,652773.03,55097.5328
4883376.32,652773.13,55097.6748
4883376.34,652773.22,55097.6179
4883376.36,652773.32,55097.5321
4883376.39,652773.42,55097.6025
4883376.41,652773.51,55097.8002
4883376.44,652773.61,55098.0219
4883376.45,652773.71,55098.1504
4883376.46,652773.81,55098.1367
4883375.56,652774.05,55098.4203
4883375.55,652773.96,55098.331
